Unnamed: 0,d
0,-0.6072517847329587
1,-0.6095579391005728
2,-0.6131765345772301
3,-0.6129492329044673
4,-0.6135132461257612
5,-0.6142439200447257
6,-0.6130640767007915
7,-0.6154027245226056
8,-0.6151305551974139
9,-0.6175605201959808
10,-0.6164454169141288
11,-0.6139572798453916
12,-0.6120309197720446
13,-0.6165990570717174
14,-0.6195332079664629
15,-0.6178539077081988
16,-0.61680345299317
17,-0.6149317877253997
18,-0.6166030854984982
19,-0.6205208992402849
20,-0.6197649868794806
21,-0.6161746669327564
22,-0.6215581218113045
23,-0.6209663184784399
24,-0.6174312617040759
25,-0.621400067502722
26,-0.6192758620890116
27,-0.6153838277908918
28,-0.6165042101491391
29,-0.6147614020975106
30,-0.6188444544619085
31,-0.6187999260536082
32,-0.6154393923401474
33,-0.6150755535786299
34,-0.6158603565161082
35,-0.6174258698966569
36,-0.6155125641995635
37,-0.6157931095112896
38,-0.6147113024747749
39,-0.6111664585251173
40,-0.6115226352270674
41,-0.6130902095778553
42,-0.6112010066936138
43,-0.6136295261051071
44,-0.6134065835399398
45,-0.6126343892598286
46,-0.6142388027811281
47,-0.6133113956684965
48,-0.6122911431891949
49,-0.608992640962194
50,-0.6079223887045333
51,-0.6097666029833864
52,-0.6092667821773199
53,-0.6104732584250786
54,-0.6099236042269482
55,-0.612869512974868
56,-0.6114607816962824
57,-0.6102146425936729
58,-0.6054767401410873
59,-0.6048621810258277
60,-0.5985606741480101
61,-0.6024063444753621
62,-0.6039380689543493
63,-0.6004039713270396
64,-0.5953790448501323
65,-0.5986830183718086
66,-0.5968008384659739
67,-0.5926243582560682
68,-0.5902760379697622
69,-0.5903675464513668
70,-0.5922249784505188
71,-0.5951661907692012
72,-0.5936110238413485
73,-0.5919662139179275
74,-0.5921736216815385
75,-0.5924342966127114
76,-0.5908953946466114
77,-0.5893828553416639
78,-0.589801610343729
79,-0.589710455375966
80,-0.5879176966221522
81,-0.590934089109738
82,-0.5877164651469537
83,-0.586158616026946
84,-0.5880851825434873
85,-0.5862010671142878
86,-0.5847263012997783
87,-0.5875095058784843
88,-0.5891398068189804
89,-0.5884363550086888
90,-0.5870732908569172
91,-0.5892971712934912
92,-0.5912020316982612
93,-0.589912703768873
94,-0.5856714349625012
95,-0.5833172032418499
96,-0.5854233923385529
97,-0.5871933135489431
98,-0.5870368755124012
99,-0.5802779032112034
100,-0.5819441731371101
101,-0.5823128425612952
102,-0.5809513987823016
103,-0.5775732245520662
104,-0.5750705950463663
105,-0.581766959608917
106,-0.5786696372694964
107,-0.5757877114770981
108,-0.5751326219402675
109,-0.5767811398050146
110,-0.5779530359977298
111,-0.5771545511743709
112,-0.5764698156729342
113,-0.5777222726659846
114,-0.5746268325107287
115,-0.5736798949887968
116,-0.5747757874918502
117,-0.5730269616618542
118,-0.5707504612061717
119,-0.5731032843103535
120,-0.5769958945219746
121,-0.5767142913210274
122,-0.5750439498759751
123,-0.5735693315540434
124,-0.5711753626576173
125,-0.5720859299390517
126,-0.5717801278255892
127,-0.5730397269199178
128,-0.5720228943278399
129,-0.57235542345489
130,-0.5741709479304786
131,-0.5761432644193035
132,-0.5757410851025395
133,-0.5759132228217461
134,-0.5756248703242604
135,-0.575902500481265
136,-0.5763986826472709
137,-0.5778254624276051
138,-0.5778243194806336
139,-0.5767098968593662
140,-0.5752265154597745
141,-0.5776996409128293
142,-0.5725962378286917
143,-0.5697995077982049
144,-0.569693511729899
145,-0.5719431536964038
146,-0.5700958606532198
147,-0.5702521583729091
148,-0.5707300360426688
149,-0.5732104425022507
150,-0.5729510622339159
151,-0.573240501284108
152,-0.5701044820265461
153,-0.5723373652965558
154,-0.5751723763807292
155,-0.5751163472789605
156,-0.5727962321692958
157,-0.5723265116161743
158,-0.5739173038791623
159,-0.5740388591293452
160,-0.572761630950532
161,-0.5710568889161439
162,-0.5693546570451848
163,-0.5764005232075353
164,-0.5725326056095724
165,-0.5716636637682695
166,-0.5681433063162388
167,-0.567143775459229
168,-0.5669083308444504
169,-0.5667304082029371
170,-0.5695269949087824
171,-0.5697148551054504
172,-0.5708545384187647
173,-0.5693117674192043
174,-0.570251595277133
175,-0.5733116548763492
176,-0.5734464014840404
177,-0.5725007701989571
178,-0.5730989109476909
179,-0.5720386605491921
180,-0.5684883777455801
181,-0.5690045519867619
182,-0.5679243507577021
183,-0.5693038984627435
184,-0.57084867824369
185,-0.5721420847727505
186,-0.5705534300305448
187,-0.5708777571570568
188,-0.5707999926205365
189,-0.5715793200389736
190,-0.571831781456766
191,-0.572649376584882
192,-0.572516733952673
193,-0.571340108356394
194,-0.570678807523417
195,-0.5698584707912921
196,-0.5716773381799078
197,-0.5717537230540999
198,-0.5731848565778701
199,-0.5743256182119397
200,-0.5728989536720278
201,-0.5709759928198206
202,-0.5734539790179549
203,-0.5716068230122399
204,-0.5753367021246519
205,-0.5747223918847021
206,-0.5733216575345725
207,-0.5718514691679342
208,-0.5665296291090985
209,-0.5702013192017553
210,-0.5702715206301171
211,-0.5722448490075155
212,-0.576016348141516
213,-0.5779204835900058
214,-0.5742765402724217
215,-0.5723634011211126
216,-0.575949305406164
217,-0.5716359605271991
218,-0.5702490565600629
219,-0.5699629460465714
220,-0.5724400033676601
221,-0.5775256989475903
222,-0.5751064358357859
223,-0.5725725152614187
224,-0.5721376256603198
225,-0.5753074406125449
226,-0.5794015503028332
227,-0.5723617499310443
228,-0.5749927721775869
229,-0.5779662800411894
230,-0.5765511518676819
231,-0.5760532060667168
232,-0.5747127149425568
233,-0.5709636981821852
234,-0.573384176463756
235,-0.575469298528556
236,-0.5766434798455522
237,-0.5772928498139553
238,-0.5780321157604353
239,-0.578926004964456
240,-0.5829360207422942
241,-0.582939543051784
242,-0.577087443899924
243,-0.5781661974126583
244,-0.582633348767231
245,-0.5794353648665524
246,-0.5797704005806379
247,-0.5806413319077097
248,-0.5782055416861259
249,-0.5840113518980365
250,-0.5846668531344014
251,-0.5806484749383548
252,-0.5830640719120375
253,-0.5813573425867158
254,-0.5855444285958897
255,-0.582471012291112
256,-0.5828933104781002
257,-0.5827916380473418
258,-0.5821624739058158
259,-0.5824027338215695
260,-0.5807014155517928
261,-0.5850672361350127
262,-0.5902933021760677
263,-0.588917084733894
264,-0.5910084950844369
265,-0.5897138604082877
266,-0.588790878560177
267,-0.5907767982001658
268,-0.589288783387045
269,-0.5878686511162476
270,-0.5897879722033542
271,-0.5899757555698075
272,-0.5869077518105771
273,-0.5900657669498419
274,-0.592218381827967
275,-0.5873551664235427
276,-0.5877102181013031
277,-0.5893016640897116
278,-0.5862328159352587
279,-0.5882256796411406
280,-0.5896754943979718
281,-0.5868940831571368
282,-0.5891775097047777
283,-0.5928283032750712
284,-0.5895988876047417
285,-0.5910143770406201
286,-0.5953913025577628
287,-0.594792890154968
288,-0.5942520401758378
289,-0.5980255615007077
290,-0.5981542706118373
291,-0.5973802140871666
292,-0.5944096044825455
293,-0.5958466825783535
294,-0.5964054346380652
295,-0.5993480928581689
296,-0.5979668812612086
297,-0.5995939569252081
298,-0.603229499826938
299,-0.6022624992662576
300,-0.6016865429419307
301,-0.6001606711811138
302,-0.5999453503219281
303,-0.5999674889320993
304,-0.5963914373233257
305,-0.5976653918275943
306,-0.5971470139887185
307,-0.5974637981645348
308,-0.5930678740746164
309,-0.5961938375977343
310,-0.5942033179415503
311,-0.5926800223881209
312,-0.5966105778454808
313,-0.5948747362606116
314,-0.5948328653550745
315,-0.5949743519100666
316,-0.5951301056785078
317,-0.5952217668896673
318,-0.5913221672150015
319,-0.593680084343008
320,-0.5991950401566467
321,-0.5951729429317003
322,-0.5921554280206446
323,-0.5921108757184604
324,-0.5926281714296225
325,-0.5925435901480014
326,-0.5933628314442659
327,-0.5936172367138648
328,-0.5958423649193385
329,-0.5976960367448044
330,-0.5945851858983225
331,-0.5911039251003335
332,-0.5904647650001028
333,-0.5930498864174328
334,-0.5939995219301115
335,-0.5904753101085873
336,-0.5910972030247694
337,-0.5885439615972986
338,-0.5856752955195538
339,-0.5863108414456584
340,-0.5918344743158098
341,-0.5924633387134557
342,-0.5932987025169687
343,-0.5940180824446546
344,-0.5952259964130365
345,-0.5930723596180056
346,-0.5938499430642169
347,-0.5917019770032045
348,-0.5924475060942748
349,-0.5919571698698145
350,-0.5910814262978018
351,-0.5883802226525315
352,-0.5887368879635982
353,-0.5892613255473044
354,-0.588507753717742
355,-0.5908335709198593
356,-0.5938421223875604
357,-0.5935659873277948
358,-0.5889446857621558
359,-0.5897732524735015
360,-0.589811674676271
361,-0.5891055564893235
362,-0.5859823243186405
363,-0.5859005851243313
364,-0.5844123578080702
365,-0.5840036900379113
366,-0.592199862756943
367,-0.5902139742145627
368,-0.5873114391208117
369,-0.586898829244183
370,-0.5858744243086456
371,-0.588909593860161
372,-0.5926808060131923
373,-0.5890052258141376
374,-0.5921808003138292
375,-0.5916188222656809
376,-0.5918941742103961
377,-0.5907851741015173
378,-0.5906278524651143
379,-0.5904545248989672
380,-0.5903706052688773
381,-0.5881915425936662
382,-0.5858220667337117
383,-0.5845202701143541
